dates,amount,price,dollar_volume,volume
2018-07-17 18:23:39,26.5,7408.1,196314.65,26.5
2018-07-17 18:25:47,-0.52745552,7402.8,-3904.64772346,-0.52745552
2018-07-17 18:29:12,-2.99991897,7390.0,-22169.4011883,-2.99991897
2018-07-17 18:31:08,3.0,7379.1,22137.3,3.0
2018-07-17 18:32:22,-7.59043653,7380.0,-56017.4215914,-7.59043653
2018-07-17 18:34:12,-11.50648,7340.0,-84457.5632,-11.50648
2018-07-17 18:34:56,1.1,7348.0,8082.8,1.1
2018-07-17 18:36:52,0.34761609,7332.5,2548.89497992,0.34761609
2018-07-17 18:39:21,1.0,7351.7,7351.7,1.0
2018-07-17 18:45:44,-2.04306056,7350.0,-15016.495116,-2.04306056
2018-07-17 18:56:44,-1.73196769,7335.9,-12705.5417771,-1.73196769
2018-07-17 19:00:28,0.10989,7349.0,807.58161,0.10989
2018-07-17 19:10:18,0.1,7349.8,734.98,0.1
2018-07-17 19:30:53,-3.0,7343.3,-22029.9,-3.0
2018-07-17 19:41:59,4.0,7317.5,29270.0,4.0
2018-07-17 19:59:31,-0.67338956,7309.6,-4922.20832778,-0.67338956
2018-07-17 20:26:42,-10.0,7317.7,-73177.0,-10.0
2018-07-17 20:51:53,35.0,7319.7,256189.5,35.0
2018-07-17 21:10:38,2.42498344,7324.0,17760.5787146,2.42498344
2018-07-17 21:23:52,-0.20413028,7350.0,-1500.357558,-0.20413028
2018-07-17 21:39:32,18.25895518,7363.0,134440.68699,18.25895518
2018-07-17 21:47:55,0.29181709,7379.2,2153.37667053,0.29181709
2018-07-17 22:10:57,-2.0,7372.7,-14745.4,-2.0
2018-07-17 22:40:58,-99.5219732,7358.8,-732362.296384,-99.5219732
2018-07-17 22:43:24,-161.26308889,7345.0,-1184477.3879,-161.26308889
2018-07-17 22:49:06,0.8,7281.1,5824.88,0.8
2018-07-17 22:55:33,2.4861716,7319.8,18198.2788777,2.4861716
2018-07-17 23:20:30,-15.93386409,7321.7,-116662.972708,-15.93386409
2018-07-17 23:52:59,-1.04262735,7325.0,-7637.24533875,-1.04262735
2018-07-18 00:37:59,10.0,7360.0,73600.0,10.0
2018-07-18 01:25:22,5.17410254,7326.4,37907.5448491,5.17410254
2018-07-18 02:04:22,-0.29248185,7350.0,-2149.7415975,-0.29248185
2018-07-18 02:31:53,1.99707928,7374.1,14726.6623186,1.99707928
2018-07-18 02:51:47,5.94464879,7400.0,43990.401046,5.94464879
2018-07-18 02:53:15,-1.04700553,7405.1,-7753.1806502,-1.04700553
2018-07-18 03:03:49,5.90914257,7448.0,44011.2938614,5.90914257
2018-07-18 03:05:52,1.780141,7486.2,13326.4915542,1.780141
2018-07-18 03:07:03,3.0,7495.8,22487.4,3.0
2018-07-18 03:10:14,0.9728,7540.0,7334.912,0.9728
2018-07-18 03:12:08,-9.08170341,7514.9,-68248.0929558,-9.08170341
2018-07-18 03:24:56,-1.85297663,7509.8,-13915.483896,-1.85297663
2018-07-18 03:39:17,-4.0,7472.0,-29888.0,-4.0
2018-07-18 04:08:38,-3.0,7454.0,-22362.0,-3.0
2018-07-18 04:40:01,2.0,7425.1,14850.2,2.0
2018-07-18 05:10:06,-1.547455,7420.1,-11482.2708455,-1.547455
2018-07-18 05:45:08,6.27199,7450.0,46726.3255,6.27199
2018-07-18 06:03:57,-2.23479216,7465.0,-16682.7234744,-2.23479216
2018-07-18 06:17:12,0.16091401,7457.4,1200.00013817,0.16091401
2018-07-18 07:07:36,-0.16678051,7444.7,-1241.6308628,-0.16678051
2018-07-18 07:31:56,-0.86750916,7431.7,-6447.06782437,-0.86750916
2018-07-18 07:59:23,-1.5339254,7435.9,-11406.1158819,-1.5339254
2018-07-18 08:14:32,-5.76111529,7344.3,-42311.3590243,-5.76111529
2018-07-18 08:25:31,-19.66121852,7348.1,-144472.599807,-19.66121852
2018-07-18 08:31:29,0.61618879,7353.6,4531.20588614,0.61618879
2018-07-18 08:52:09,-0.4,7360.0,-2944.0,-0.4
2018-07-18 09:14:20,-0.9066263,7381.8,-6692.53402134,-0.9066263
2018-07-18 09:55:06,1.9142,7388.0,14142.1096,1.9142
2018-07-18 10:00:32,-41.1,7393.9,-303889.29,-41.1
2018-07-18 10:08:58,-0.13454148,7409.9,-996.938912652,-0.13454148
2018-07-18 10:58:35,-0.8,7403.5,-5922.8,-0.8
2018-07-18 11:22:05,-0.8,7404.5,-5923.6,-0.8
2018-07-18 11:46:55,-5.95442746,7425.0,-44211.6238905,-5.95442746
2018-07-18 12:10:10,0.6735,7435.0,5007.4725,0.6735
2018-07-18 12:21:55,-7.63176618,7450.0,-56856.658041,-7.63176618
2018-07-18 12:34:57,-15.76535763,7460.0,-117609.56792,-15.76535763
2018-07-18 12:55:10,-4.01204403,7451.0,-29893.7400675,-4.01204403
2018-07-18 13:19:11,3.0,7439.5,22318.5,3.0
2018-07-18 13:28:15,17.44279186,7425.1,129514.47384,17.44279186
2018-07-18 13:41:05,-18.27982608,7406.8,-135395.015809,-18.27982608
2018-07-18 13:48:31,-7.772,7434.0,-57777.048,-7.772
2018-07-18 14:10:41,0.2,7459.0,1491.8,0.2
2018-07-18 14:13:28,169.29910592,7474.0,1265341.51765,169.29910592
2018-07-18 14:16:37,1.13,7478.8,8451.044,1.13
2018-07-18 14:20:26,3.58048755,7520.3,26926.3405223,3.58048755
2018-07-18 14:26:01,2.88726988,7436.5,21471.1824626,2.88726988
2018-07-18 14:42:06,-1.00849726,7455.1,-7518.44792303,-1.00849726
2018-07-18 15:02:43,4.56849725,7420.5,33900.5338436,4.56849725
2018-07-18 15:21:05,2.0,7400.1,14800.2,2.0
2018-07-18 15:27:31,-0.2,7408.8,-1481.76,-0.2
2018-07-18 15:58:27,0.94146925,7420.0,6985.701835,0.94146925
2018-07-18 16:33:57,-1.3,7439.2,-9670.96,-1.3
2018-07-18 17:33:58,0.07955838,7458.0,593.34639804,0.07955838
2018-07-18 17:54:59,10.9181,7476.0,81623.7156,10.9181
2018-07-18 18:04:47,-0.8,7538.6,-6030.88,-0.8
2018-07-18 18:08:42,18.93866366,7584.3,143636.506797,18.93866366
2018-07-18 18:10:38,-0.13,7558.1,-982.553,-0.13
2018-07-18 18:11:52,-1.24206752,7541.3,-9366.80378858,-1.24206752
2018-07-18 18:16:12,0.26194681,7525.1,1971.17593993,0.26194681
2018-07-18 18:17:41,-52.09482708,7503.0,-390867.487581,-52.09482708
2018-07-18 18:19:56,-3.0,7488.0,-22464.0,-3.0
2018-07-18 18:29:16,-34.85597991,7485.0,-260897.009626,-34.85597991
2018-07-18 18:37:40,1.3376,7460.1,9978.62976,1.3376
2018-07-18 18:47:41,-14.8848938,7430.0,-110594.760934,-14.8848938
2018-07-18 18:48:20,-1.0,7411.4,-7411.4,-1.0
2018-07-18 18:58:22,3.9325,7439.0,29253.8675,3.9325
2018-07-18 19:08:53,-6.18369616,7381.8,-45646.8083139,-6.18369616
2018-07-18 19:12:14,-2.66726,7345.0,-19591.0247,-2.66726
2018-07-18 19:21:34,0.76506636,7408.9,5668.3001546,0.76506636
2018-07-18 19:32:40,-49.64261518,7372.0,-365965.359107,-49.64261518
2018-07-18 19:49:31,-8.0,7382.9,-59063.2,-8.0
2018-07-18 20:03:57,-8.0,7368.9,-58951.2,-8.0
2018-07-18 20:07:34,-22.6,7339.0,-165861.4,-22.6
2018-07-18 20:08:11,-1.92918184,7315.0,-14111.9651596,-1.92918184
2018-07-18 20:10:34,-25.0,7286.0,-182150.0,-25.0
2018-07-18 20:11:57,-30.2125,7300.0,-220551.25,-30.2125
2018-07-18 20:19:32,1.42004449,7304.6,10372.8569817,1.42004449
2018-07-18 20:35:26,0.95,7271.0,6907.45,0.95
2018-07-18 20:39:29,-3.0,7249.9,-21749.7,-3.0
2018-07-18 20:47:09,0.60556516,7302.5,4422.1395809,0.60556516
2018-07-18 20:52:42,8.61644989,7320.2,63074.1364848,8.61644989
2018-07-18 21:11:49,9.38675165,7354.0,69030.1716341,9.38675165
2018-07-18 22:11:47,-6.07,7315.0,-44402.05,-6.07
2018-07-18 22:35:52,8.0,7322.0,58576.0,8.0
2018-07-18 22:42:04,-2.0,7350.4,-14700.8,-2.0
2018-07-18 23:09:27,-1.1,7372.3,-8109.53,-1.1
2018-07-18 23:59:31,0.17488763,7376.2,1290.00613641,0.17488763
2018-07-19 01:10:16,6.53591812,7323.0,47862.5283928,6.53591812
2018-07-19 01:27:04,3.0,7310.7,21932.1,3.0
2018-07-19 03:11:11,1.24014467,7330.7,9091.12853237,1.24014467
2018-07-19 03:57:46,11.52110562,7320.9,84344.8621335,11.52110562
2018-07-19 05:09:57,20.98880955,7339.7,154051.565454,20.98880955
2018-07-19 06:26:28,-2.8441,7355.0,-20918.3555,-2.8441
2018-07-19 06:58:38,-5.07888347,7354.1,-37350.6169267,-5.07888347
2018-07-19 08:04:27,-2.5,7310.0,-18275.0,-2.5
2018-07-19 09:10:12,0.75,7348.0,5511.0,0.75
2018-07-19 09:43:47,4.268499,7406.2,31613.3572938,4.268499
2018-07-19 09:54:58,-3.89190265,7388.0,-28753.3767782,-3.89190265
2018-07-19 10:13:06,-7.61587503,7383.0,-56228.0053465,-7.61587503
2018-07-19 11:47:04,1.62585734,7399.2,12030.0436301,1.62585734
2018-07-19 12:05:58,-55.72959142,7438.5,-414544.565778,-55.72959142
2018-07-19 12:44:20,10.0,7449.0,74490.0,10.0
2018-07-19 13:22:38,6.07,7450.0,45221.5,6.07
2018-07-19 13:30:16,-0.02500055,7481.4,-187.03911477,-0.02500055
2018-07-19 13:45:57,-1.5,7469.9,-11204.85,-1.5
2018-07-19 13:55:23,2.00558124,7500.2,15042.2604162,2.00558124
2018-07-19 14:02:43,-1.34,7451.2448568,-9984.66810811,-1.34
2018-07-19 14:15:34,5.23553458,7458.0,39046.6168976,5.23553458
2018-07-19 14:31:06,0.3655797,7450.1,2723.60532297,0.3655797
2018-07-19 15:00:06,2.0,7460.0,14920.0,2.0
2018-07-19 15:25:16,2.34209604,7465.2,17484.2153578,2.34209604
2018-07-19 15:39:05,-6.7,7408.0,-49633.6,-6.7
2018-07-19 15:50:27,-3.925,7415.0,-29103.875,-3.925
2018-07-19 15:56:56,0.028,7386.2,206.8136,0.028
2018-07-19 16:10:16,0.1539,7401.25965484,1139.05386088,0.1539
2018-07-19 16:42:03,-3.09501824,7394.9,-22887.350383,-3.09501824
2018-07-19 16:51:40,-1.94186385,7372.1,-14315.6144886,-1.94186385
2018-07-19 17:02:36,11.64783496,7388.1,86055.369468,11.64783496
2018-07-19 17:15:10,0.64066732,7409.26504022,4746.87397649,0.64066732
2018-07-19 17:27:14,1.40640063,7424.5,10441.8214774,1.40640063
2018-07-19 17:54:33,-0.07993543,7425.5,-593.560535465,-0.07993543
2018-07-19 18:23:33,-0.81824966,7420.6,-6071.903427,-0.81824966
2018-07-19 19:17:23,-2.015,7428.1,-14967.6215,-2.015
2018-07-19 19:27:54,-0.7289244,7473.1,-5447.32493364,-0.7289244
2018-07-19 19:45:45,-0.60270485,7474.7,-4505.03794229,-0.60270485
2018-07-19 20:36:13,-3.9696645,7459.8,-29612.9032371,-3.9696645
2018-07-19 21:19:48,1.62367953,7457.3,12108.2653591,1.62367953
2018-07-19 22:08:02,-8.0,7444.4,-59555.2,-8.0
2018-07-19 22:19:17,-1.54358375,7470.0,-11530.5706125,-1.54358375
2018-07-19 22:36:39,0.755,7510.1,5670.1255,0.755
2018-07-19 22:39:06,38.3111739,7557.7,289544.358984,38.3111739
2018-07-19 22:46:35,-0.3,7470.6,-2241.18,-0.3
2018-07-19 23:14:15,-25.36552769,7470.0,-189480.491844,-25.36552769
2018-07-19 23:24:38,2.5,7443.9,18609.75,2.5
2018-07-20 00:07:17,-28.66401025,7425.0,-212830.276106,-28.66401025
2018-07-20 00:14:39,-0.40405421,7397.8,-2989.11223474,-0.40405421
2018-07-20 00:32:22,-14.573,7380.0,-107548.74,-14.573
2018-07-20 01:00:14,1.89576172,7402.9,14034.134437,1.89576172
2018-07-20 01:56:40,4.8081616,7448.5,35813.5916776,4.8081616
2018-07-20 02:48:04,0.84,7459.0,6265.56,0.84
2018-07-20 04:04:40,0.27071244,7451.8,2017.29496039,0.27071244
2018-07-20 05:24:36,5.16310286,7449.7,38463.5673761,5.16310286
2018-07-20 06:01:18,-8.7332483,7410.0,-64713.369903,-8.7332483
2018-07-20 06:19:48,-14.08888716,7426.8,-104635.34716,-14.08888716
2018-07-20 06:39:06,3.0,7397.2,22191.6,3.0
2018-07-20 06:50:42,-20.0,7360.2,-147204.0,-20.0
2018-07-20 06:53:06,162.00801702,7365.0,1193189.04535,162.00801702
2018-07-20 07:30:38,9.1903,7391.0,67925.5073,9.1903
2018-07-20 08:00:00,1.07296353,7440.1,7982.95595955,1.07296353
2018-07-20 08:12:45,4.26901918,7467.0,31876.7662171,4.26901918
2018-07-20 08:20:58,0.7081,7490.1,5303.73981,0.7081
2018-07-20 08:57:49,2.0,7455.9,14911.8,2.0
2018-07-20 09:56:11,-2.5,7450.9,-18627.25,-2.5
2018-07-20 11:03:36,2.884,7478.7,21568.5708,2.884
2018-07-20 11:50:06,70.0,7488.1,524167.0,70.0
2018-07-20 11:56:06,-2.15,7499.4,-16123.71,-2.15
2018-07-20 12:02:29,-72.74825263,7488.0,-544738.915693,-72.74825263
2018-07-20 12:29:48,-2.0,7452.2,-14904.4,-2.0
2018-07-20 13:28:56,-2.5,7453.0,-18632.5,-2.5
2018-07-20 14:19:55,-6.2,7480.6,-46379.72,-6.2
2018-07-20 15:11:24,1.33,7497.38258412,9971.51883688,1.33
2018-07-20 15:19:23,0.98326744,7498.3,7372.83424535,0.98326744
2018-07-20 15:28:36,6.76131897,7472.0,50520.5753438,6.76131897
2018-07-20 16:03:01,0.4,7486.9,2994.76,0.4
2018-07-20 16:24:50,10.0,7529.0,75290.0,10.0
2018-07-20 16:38:59,0.5262729,7619.1,4009.72585239,0.5262729
2018-07-20 16:40:00,1.06905141,7670.6,8200.26574555,1.06905141
2018-07-20 16:41:31,-0.5585,7620.3,-4255.93755,-0.5585
2018-07-20 16:42:58,-11.5,7564.7,-86994.05,-11.5
2018-07-20 16:44:24,-11.0,7577.6,-83353.6,-11.0
2018-07-20 16:48:46,-0.34773619,7600.5,-2642.9689121,-0.34773619
2018-07-20 16:53:19,-6.8772949,7580.0,-52129.895342,-6.8772949
2018-07-20 16:58:54,-0.5325344,7489.5,-3988.4163888,-0.5325344
2018-07-20 17:00:10,0.43412162,7471.9,3243.71333248,0.43412162
2018-07-20 17:03:00,-2.996,7406.0,-22188.376,-2.996
2018-07-20 17:03:54,-12.196,7372.82117618,-89918.9270647,-12.196
2018-07-20 17:06:03,-0.47802462,7383.3,-3529.39917685,-0.47802462
2018-07-20 17:14:22,0.4,7394.37268737,2957.74907495,0.4
2018-07-20 17:19:23,62.73764457,7400.0,464258.569818,62.73764457
2018-07-20 17:25:51,-0.26645795,7396.7,-1970.90951877,-0.26645795
2018-07-20 17:35:42,5.0,7391.6,36958.0,5.0
2018-07-20 17:54:30,-2.53948763,7318.4,-18584.9862714,-2.53948763
2018-07-20 17:57:35,9.5821118,7345.0,70380.611171,9.5821118
2018-07-20 18:02:03,-0.48159471,7283.7,-3507.79138923,-0.48159471
2018-07-20 18:04:29,0.33972875,7319.5,2486.64458563,0.33972875
2018-07-20 18:09:25,-13.2,7335.2,-96824.64,-13.2
2018-07-20 18:31:13,0.6831245,7362.4,5029.4358188,0.6831245
2018-07-20 19:02:13,20.0,7355.9,147118.0,20.0
2018-07-20 19:31:41,-0.90673365,7331.1,-6647.35506151,-0.90673365
2018-07-20 19:34:23,1.9976427,7324.18848338,14631.1116572,1.9976427
2018-07-20 20:02:50,-9.97,7323.1,-73011.307,-9.97
2018-07-20 21:33:06,1.65486216,7365.4,12188.7217533,1.65486216
2018-07-20 21:58:43,-9.7,7283.3,-70648.01,-9.7
2018-07-20 22:02:49,9.0,7331.8,65986.2,9.0
2018-07-20 22:03:37,-2.742,7314.9,-20057.4558,-2.742
2018-07-20 22:12:53,2.995,7296.1,21851.8195,2.995
2018-07-20 22:41:53,0.92360042,7360.1,6797.79145124,0.92360042
2018-07-20 23:38:32,-4.11609085,7312.3,-30098.0911225,-4.11609085
2018-07-21 00:27:26,1.0,7315.1,7315.1,1.0
2018-07-21 00:53:30,-8.2,7225.2,-59246.64,-8.2
2018-07-21 01:00:55,-5.80082921,7232.0,-41951.5968467,-5.80082921
2018-07-21 01:21:15,5.0,7243.1,36215.5,5.0
2018-07-21 02:06:28,21.66347024,7270.5,157504.26038,21.66347024
2018-07-21 03:22:38,1.5,7274.9,10912.35,1.5
2018-07-21 04:44:05,-0.5,7273.2,-3636.6,-0.5
2018-07-21 05:06:34,3.80882359,7298.9,27800.2225011,3.80882359
2018-07-21 05:15:59,2.5,7318.8,18297.0,2.5
2018-07-21 06:40:02,-0.24497143,7340.5,-1798.21278191,-0.24497143
2018-07-21 07:51:22,0.30026492,7325.0,2199.440539,0.30026492
2018-07-21 09:00:50,-11.47354116,7311.5,-83888.7961913,-11.47354116
2018-07-21 10:22:15,-23.32493066,7282.0,-169852.145066,-23.32493066
2018-07-21 11:54:01,24.17976595,7332.7,177302.969782,24.17976595
2018-07-21 13:03:59,-3.5313425,7360.0,-25990.6808,-3.5313425
2018-07-21 13:46:28,-2.17508186,7363.0,-16015.1277352,-2.17508186
2018-07-21 15:25:32,0.24,7371.3,1769.112,0.24
2018-07-21 15:52:28,9.76,7414.9,72369.424,9.76
2018-07-21 16:24:01,-6.3237271,7393.1,-46751.946823,-6.3237271
2018-07-21 17:36:11,-1.0,7399.5,-7399.5,-1.0
2018-07-21 18:10:28,0.5364,7435.0,3988.134,0.5364
2018-07-21 19:12:07,9.47571855,7429.2,70397.0082517,9.47571855
2018-07-21 20:17:30,-0.7,7421.5,-5195.05,-0.7
2018-07-21 23:12:19,9.16870987,7431.0,68132.683044,9.16870987
2018-07-22 00:06:46,-1.28183699,7352.3,-9424.45010158,-1.28183699
2018-07-22 00:20:03,0.35913237,7414.02127932,2662.61503327,0.35913237
2018-07-22 01:31:10,0.135857,7427.9,1009.1322103,0.135857
2018-07-22 02:03:16,0.2,7479.37354792,1495.87470958,0.2
2018-07-22 02:44:05,-1.5,7422.9,-11134.35,-1.5
2018-07-22 03:24:24,-9.0,7411.2,-66700.8,-9.0
2018-07-22 03:46:12,-1.37301201,7425.9,-10195.8498851,-1.37301201
2018-07-22 04:02:34,-2.0,7406.8,-14813.6,-2.0
2018-07-22 04:29:16,0.99,7384.0,7310.16,0.99
2018-07-22 05:43:42,-1.60520285,7408.3,-11891.8242737,-1.60520285
2018-07-22 08:10:19,4.38809247,7420.0,32559.6461274,4.38809247
2018-07-22 08:43:38,3.37055955,7445.0,25093.8158497,3.37055955
2018-07-22 10:12:46,-7.05454614,7430.5,-52418.8050933,-7.05454614
2018-07-22 11:49:04,-1.5034,7461.0,-11216.8674,-1.5034
2018-07-22 13:24:30,9.616,7451.9,71657.4704,9.616
2018-07-22 14:06:58,-2.07658321,7457.9,-15486.9499219,-2.07658321
2018-07-22 14:41:20,1.0,7490.05048946,7490.05048946,1.0
2018-07-22 14:48:07,-4.0,7486.5,-29946.0,-4.0
2018-07-22 15:11:54,-2.78565963,7512.9,-20928.3822342,-2.78565963
2018-07-22 15:23:27,-2.46282508,7539.1,-18567.4845606,-2.46282508
2018-07-22 15:35:54,-10.0,7530.0,-75300.0,-10.0
2018-07-22 16:01:32,1.0,7538.1,7538.1,1.0
2018-07-22 16:51:52,-2.78136292,7509.7,-20887.2011203,-2.78136292
2018-07-22 17:20:31,0.2,7486.8,1497.36,0.2
2018-07-22 19:08:56,7.61586325,7525.0,57309.3709563,7.61586325
2018-07-22 21:14:05,5.13572659,7550.0,38774.7357545,5.13572659
2018-07-22 21:20:18,-16.54367176,7491.1,-123930.299521,-16.54367176
2018-07-22 21:21:58,-8.67626027,7417.0,-64351.8224226,-8.67626027
2018-07-22 21:24:35,-15.70599569,7422.8,-116582.464808,-15.70599569
2018-07-22 21:26:50,-0.54808782,7350.0,-4028.445477,-0.54808782
2018-07-22 21:29:35,-2.027,7392.5,-14984.5975,-2.027
2018-07-22 21:38:55,2.25139855,7423.7,16713.7074156,2.25139855
2018-07-22 22:01:28,-2.0,7337.8,-14675.6,-2.0
2018-07-22 22:25:21,3.23074098,7384.3,23856.7606186,3.23074098
2018-07-22 23:10:10,-20.4,7396.4,-150886.56,-20.4
2018-07-23 00:09:36,17.91918251,7399.9,132600.158656,17.91918251
2018-07-23 00:20:38,-0.98,7439.2,-7290.416,-0.98
2018-07-23 00:57:05,24.322925,7449.5,181193.629788,24.322925
2018-07-23 01:11:11,28.75770139,7455.0,214388.663862,28.75770139
2018-07-23 01:39:35,1.14885668,7469.9,8581.84451393,1.14885668
2018-07-23 01:55:40,0.8476,7490.0,6348.524,0.8476
2018-07-23 02:01:17,2.9989,7530.0,22581.717,2.9989
2018-07-23 02:12:50,-0.32,7619.0,-2438.08,-0.32
2018-07-23 02:14:21,-0.6021,7577.1,-4562.17191,-0.6021
2018-07-23 02:19:57,0.39845913,7616.2,3034.74442591,0.39845913
2018-07-23 02:21:41,-21.70318358,7635.7,-165718.998862,-21.70318358
2018-07-23 02:23:09,-1.5,7641.0,-11461.5,-1.5
2018-07-23 02:27:49,3.0,7611.8,22835.4,3.0
2018-07-23 02:33:14,-0.3,7635.1,-2290.53,-0.3
2018-07-23 02:36:33,-0.49024456,7669.9,-3760.12675074,-0.49024456
2018-07-23 02:39:35,26.61171,7645.2,203451.845292,26.61171
2018-07-23 02:42:20,-0.33921697,7658.9,-2598.02885153,-0.33921697
2018-07-23 02:47:47,0.4,7630.2,3052.08,0.4
2018-07-23 03:01:57,-5.0,7639.6,-38198.0,-5.0
2018-07-23 03:18:51,-3.0,7628.0,-22884.0,-3.0
2018-07-23 03:29:14,0.58825836,7647.7,4498.82345977,0.58825836
2018-07-23 03:42:28,0.6162369,7623.1,4697.63551239,0.6162369
2018-07-23 04:04:20,-1.0951,7633.1,-8359.00781,-1.0951
2018-07-23 04:10:38,3.1723445,7683.1,24373.440028,3.1723445
2018-07-23 04:16:18,0.31279,7640.5,2389.871995,0.31279
2018-07-23 04:35:29,36.74531912,7677.4,282108.513012,36.74531912
2018-07-23 04:45:20,70.0,7700.0,539000.0,70.0
2018-07-23 04:46:34,10.522625,7697.0,80992.644625,10.522625
2018-07-23 05:03:13,-2.5,7646.1,-19115.25,-2.5
2018-07-23 05:46:28,0.50024753,7650.2,3826.99365401,0.50024753
2018-07-23 06:21:48,0.09688202,7669.0,742.98821138,0.09688202
2018-07-23 06:28:10,-0.5,7700.9,-3850.45,-0.5
2018-07-23 06:46:18,-0.5,7683.0,-3841.5,-0.5
2018-07-23 06:54:46,5.0,7685.2,38426.0,5.0
2018-07-23 07:06:04,-0.24868877,7658.7,-1904.6326828,-0.24868877
2018-07-23 07:06:05,-9.0,7617.6,-68558.4,-9.0
2018-07-23 07:11:40,0.4,7666.1,3066.44,0.4
2018-07-23 07:17:26,10.0,7685.3,76853.0,10.0
2018-07-23 07:21:17,2.0,7715.80061449,15431.601229,2.0
2018-07-23 07:24:03,15.65725567,7697.0,120513.896892,15.65725567
2018-07-23 07:25:34,1.79154913,7797.2,13969.0668764,1.79154913
2018-07-23 07:26:13,-39.44244515,7780.0,-306862.223267,-39.44244515
2018-07-23 07:27:04,-300.0,7777.0,-2333100.0,-300.0
2018-07-23 07:28:49,0.49969737,7749.4,3872.35479908,0.49969737
2018-07-23 07:37:01,-8.68613935,7750.0,-67317.5799625,-8.68613935
2018-07-23 07:46:33,-0.176,7738.7,-1362.0112,-0.176
2018-07-23 07:57:00,9.083,7759.0,70474.997,9.083
2018-07-23 08:09:36,0.31,7734.1,2397.571,0.31
2018-07-23 08:27:46,0.09532441,7712.8,735.218109448,0.09532441
2018-07-23 08:36:29,-0.33463635,7690.4,-2573.48738604,-0.33463635
2018-07-23 08:51:38,0.27837496,7696.2900213,2142.45442683,0.27837496
2018-07-23 09:10:29,-1.78481898,7705.1,-13752.2087228,-1.78481898
2018-07-23 09:45:13,0.64186051,7705.1756376,4945.64796439,0.64186051
2018-07-23 10:48:48,-1.585766,7684.0,-12185.025944,-1.585766
2018-07-23 11:02:34,-20.76962707,7692.7,-159774.510161,-20.76962707
2018-07-23 11:18:45,-0.05,7700.6,-385.03,-0.05
2018-07-23 11:36:59,-0.02,7686.4,-153.728,-0.02
2018-07-23 11:39:55,-2.579,7654.8,-19741.7292,-2.579
2018-07-23 11:50:30,-1.38363099,7654.7,-10591.2801392,-1.38363099
2018-07-23 12:00:33,-2.968098,7685.9,-22812.5044182,-2.968098
2018-07-23 12:32:31,-0.97,7664.6,-7434.662,-0.97
2018-07-23 12:57:57,0.5,7712.4,3856.2,0.5
2018-07-23 13:24:42,0.155,7715.3,1195.8715,0.155
2018-07-23 14:18:39,-0.5,7707.7,-3853.85,-0.5
2018-07-23 14:56:24,-0.0773,7701.8,-595.34914,-0.0773
2018-07-23 15:31:40,0.91750738,7719.0,7082.23946622,0.91750738
